Hotel name,Current score,Review
소노캄 거제," ""5"""," ""(Translated by Google) clean and nice(Original)깨끗하고 좋아요~~"""
소노캄 거제," ""5"""," ""(Translated by Google) Best Family Break(Original)가족단위 휴식 최고"""
소노캄 거제," ""5"""," ""(Translated by Google) Cool and warm(Original)시원하고 따뜻 함"""
소노캄 거제," ""5"""," ""(Translated by Google) Prospects and circumference One way is for the dragon(Original)전망과  둘레길 하나는  갑입니다용"""
소노캄 거제," ""4"""," ""(Translated by Google) The view is wonderful.(Original)전망이 멋져요."""
소노캄 거제," ""3"""," ""(Translated by Google) I love the promenade.(Original)산책로가 너무나 좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) It's less than Sono Palice.(Original)소노 팰리체 서비스보다 떨어져요ㅠㅠ"""
소노캄 거제," ""5"""," ""(Translated by Google) Sea view is really good(Original)바다 뷰 정말 좋습니다"""
소노캄 거제," ""3"""," ""(Translated by Google) The surrounding environment is pleasant and the beach atmosphere is full but the caustic rain needs to be considered a little.Especially the most expensive facilities  …Read more(Translated by Google) The surrounding environment is pleasant and the beach atmosphere is full but the caustic rain needs to be considered a little.Especially the most expensive facilities(Original)주변 환경은 쾌적하고 해변 분위기가 넘치지만 가성비는 조금 고려가 필모함특히 부대시설 대부분 비싼가격"""
소노캄 거제," ""5"""," ""(Translated by Google) Good.(Original)좋아요 ㅎㅎ"""
소노캄 거제," ""4"""," ""(Translated by Google) Try a quiet yacht in the sea(Original)조용하고 바다에서 요트 체험을 해보세요"""
소노캄 거제," ""5"""," ""(Translated by Google) A scenic spot(Original)뷰가 좋은 관광지"""
소노캄 거제," ""5"""," ""(Translated by Google) It was good~(Original)좋았어요~"""
소노캄 거제," ""4"""," ""(Translated by Google) It was winter but there was a mood. ~ I can only look at the scenery. There is no respect for the scenery but I am sad that the restaurant in the neighborhood is poor.  …Read more(Translated by Google) It was winter but there was a mood. ~ I can only look at the scenery. There is no respect for the scenery but I am sad that the restaurant in the neighborhood is poor.(Original)겨울이었지만 나름 운치가 있었죠~ 너른 만을 조망할 수 있어 경관은 나무랄데가 없는데 근교 식당가가 부실한게 좀 아쉬워요."""
소노캄 거제," ""5"""," ""(Translated by Google) There is a sauna in the water park!(Original)워터파크에 사우나가있다!"""
소노캄 거제," ""5"""," ""(Translated by Google) The buffet was nothing compared to the price(Original)뷔페는 가격에 비해 별루 였씀"""
소노캄 거제," ""2"""," ""(Translated by Google) I went on a cold day. The room was cold and I heard a cold because I brought a heater.  …Read more(Translated by Google) I went on a cold day. The room was cold and I heard a cold because I brought a heater.(Original)추운날 방문하였다.방이 추웠는데 히터 가져다줘서 감기들었어요."""
소노캄 거제," ""5"""," ""(Translated by Google) I want to go back when I am good.(Original)날좋을때 다시 가고싶다."""
소노캄 거제," ""4"""," ""(Translated by Google) Meet at the Columbus Kitchen ~ Blue City Geoje Event offers discounts! Good ^^  …Read more(Translated by Google) Meet at the Columbus Kitchen ~ Blue City Geoje Event offers discounts! Good ^^(Original)콜롬버스키친에서 모임~ 블루시티거제이벤트행사로 할인가 적용!  좋았음^^"""
소노캄 거제," ""5"""," ""(Translated by Google) I love it too(Original)너무 좋아요♡"""
소노캄 거제," ""5"""," ""(Translated by Google) The beauty of the foreground(Original)전경이 아름다움"""
소노캄 거제," ""5"""," ""(Translated by Google) the scenery is so nice(Original)경치가 너무 좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) I like playing with kids.(Original)애들과 놀기좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) It's a beautiful and comfortable resort.(Original)아름답고 편안한 리조트내요."""
소노캄 거제," ""4"""," ""(Translated by Google) Room is good but water park is slightly disappointed ~(Original)객실은 좋지만 워터파크는 약간 실망~"""
소노캄 거제," ""5"""," ""(Translated by Google) Must visit once(Original)한번은 꼭 와봐야 할곳"""
소노캄 거제," ""5"""," ""(Translated by Google) Okay. Breakfast.(Original)좋아요 조식은별루"""
소노캄 거제," ""3"""," ""(Translated by Google) Like a tight family stay(Original)애기있는 가족숙박엔 조을듯"""
소노캄 거제," ""4"""," ""(Translated by Google) Zi cells are close(Original)지세포가 가까움"""
소노캄 거제," ""4"""," ""(Translated by Google) Sonokam passed by Typhoon High Line(Original)태풍 하이선 지나간 소노캄"""
소노캄 거제," ""5"""," ""(Translated by Google) It is a good place to play with your family !!!!(Original)가족들과 놀기좋은곳입니다!!!!"""
소노캄 거제," ""4"""," ""(Translated by Google) At night the room was hot so I opened the door and slept  …Read more(Translated by Google) At night the room was hot so I opened the door and slept(Original)밤에 방이 넘 뜨거워서 문열고잤써영"""
소노캄 거제," ""2"""," ""(Translated by Google) Feeling less than expected haha(Original)솔찍히 기대이하 ㅋㅋ"""
소노캄 거제," ""3"""," ""(Translated by Google) Accommodation is too expensive(Original)숙박비가 너무 비싸"""
소노캄 거제," ""4"""," ""(Translated by Google) I did not stay and went to the water park only. I felt like it was a bit narrow.  …Read more(Translated by Google) I did not stay and went to the water park only. I felt like it was a bit narrow.(Original)숙박은 안하고 워터파크에만 갔다 왔음  좀 좁은 듯 한 느낌 애들이 좋아해서  다음에도 한번정도 더 가고 싶음"""
소노캄 거제," ""4"""," ""(Translated by Google) Looks pretty.(Original)전망이 이쁘네요"""
소노캄 거제," ""3"""," ""(Translated by Google) It's good to be out of date(Original)좀노후된거빼고는좋음"""
소노캄 거제," ""4"""," ""(Translated by Google) Good view of the sea(Original)바다뷰 좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) Sea view is the best!(Original)바다뷰가 으뜸!"""
소노캄 거제," ""5"""," ""(Translated by Google) Good facilities in(Original)안에 시설이 좋음"""
소노캄 거제," ""5"""," ""(Translated by Google) The walkway is fineA foreign duo singing in the lobbyIt is good ~  …Read more(Translated by Google) The walkway is fineA foreign duo singing in the lobbyIt is good ~(Original)산책로도 괜찮고 제가 갔을때는외국인 듀오가 로비에서 노래를 부르던데좋더라구요~"""
소노캄 거제," ""4"""," ""(Translated by Google) The walk along the beach deck was so good(Original)바닷가 데크의 산책길이 너무좋았읍니다"""
소노캄 거제," ""5"""," ""(Translated by Google) I like it very much.(Original)굉장히 좋아요 산책로 넘 좋아요"""
소노캄 거제," ""5"""," ""(Translated by Google) It is a good place as a resort.(Original)리조트 로서 좋은곳입니다"""
소노캄 거제," ""4"""," ""(Translated by Google) View is good ~(Original)뷰가 좋아요~"""
소노캄 거제," ""4"""," ""(Translated by Google) Overall ok.(Original)전체적으로 괜찮았다."""
소노캄 거제," ""5"""," ""(Translated by Google) It would be better if you come in summer(Original)여름에 오면 더 좋을 것 같습니다"""
소노캄 거제," ""4"""," ""(Translated by Google) I like a restaurant.(Original)식당이 좋아요"""
소노캄 거제," ""5"""," ""(Translated by Google) Ocean view ~ sunrise is cool(Original)오션뷰~일출 멋있어요"""
소노캄 거제," ""4"""," ""(Translated by Google) Luxury and convenient condominium(Original)고급스럽고 편리한 콘도"""
소노캄 거제," ""4"""," ""(Translated by Google) Better than expected Amenities(Original)예상보다 좋았음 부대시설 좋음"""
소노캄 거제," ""4"""," ""(Translated by Google) Prospect and comfort(Original)전망좋고쾌적합니다"""
소노캄 거제," ""4"""," ""(Translated by Google) Except for the price. It's okay.(Original)가격 빼곤 다 괜찮아요"""
소노캄 거제," ""5"""," ""(Translated by Google) The ocean view in the room is beautiful.(Original)방에서의 오션뷰가 아름다워요"""
소노캄 거제," ""4"""," ""(Translated by Google) The walkway is the best.(Original)산책로가 최고에요"""
소노캄 거제," ""3"""," ""(Translated by Google) No accommodation fee ᆢ(Original)숙박비 장냥아님   ᆢ"""
소노캄 거제," ""5"""," ""(Translated by Google) Clean and good(Original)깨끗하고  좋아요"""
소노캄 거제," ""5"""," ""(Translated by Google) Lee Jong-ju is in charge of Wool Chan! Thank you(Original)이종주 울담당자님 짱! 감사합니다"""
소노캄 거제," ""4"""," ""(Translated by Google) Good ocean view(Original)오션뷰 좋음~~"""
소노캄 거제," ""5"""," ""(Translated by Google) View is best(Original)뷰가 최고임"""
소노캄 거제," ""4"""," ""(Translated by Google) Where you can relax(Original)편히 쉴수있는곳"""
소노캄 거제," ""5"""," ""(Translated by Google) The location and the promenade were great.(Original)위치도 산책로도 좋았어요"""
소노캄 거제," ""5"""," ""(Translated by Google) It's clean and fine.(Original)깔끔하고 괜찮아요"""
소노캄 거제," ""4"""," ""(Translated by Google) I like playing with kids.(Original)애들 놀기 좋아요"""
소노캄 거제," ""5"""," ""(Translated by Google) It was neat and satisfying.(Original)깔끔하고 만족스러웠습니다"""
소노캄 거제," ""1"""," ""(Translated by Google) I've done too much cost reduction.(Original)원가 절감을 너무 많이 했어요."""
소노캄 거제," ""5"""," ""(Translated by Google) The place where nature lives alive ^^(Original)자연이 살아 숨쉬는곳^^"""
소노캄 거제," ""4"""," ""(Translated by Google) Clean facilities and kindness(Original)깨끗한 시설과 친절"""
소노캄 거제," ""4"""," ""(Translated by Google) It would have been better if there was one more air conditioner.  …Read more(Translated by Google) It would have been better if there was one more air conditioner.(Original)에어컨이 한대쯤 더 있었으면 더 좋았을 것 같습니다"""
소노캄 거제," ""4"""," ""(Translated by Google) I like playing with kids.(Original)아이들 데리고 놀기 좋아요"""
소노캄 거제," ""5"""," ""(Translated by Google) Clean and reasonable(Original)깨끗하고 합리적임"""
소노캄 거제," ""5"""," ""(Translated by Google) Okay. I want to go back.(Original)좋아요  다시 가고 싶네요"""
소노캄 거제," ""3"""," ""(Translated by Google) Take a disposable article such as a razor toothbrush and buy water at B2 Mart  …Read more(Translated by Google) Take a disposable article such as a razor toothbrush and buy water at B2 Mart(Original)면도기 칫솔 등 일회용품은 챙기시고 물은 B2마트에서 구매"""
소노캄 거제," ""5"""," ""(Translated by Google) I want to go again.(Original)좋아요 또가고 싶어요"""
소노캄 거제," ""5"""," ""(Translated by Google) Clean(Original)깨끗하고Trip typeFamily · HolidayService5.0Location5.0Rooms5.0"""
소노캄 거제," ""5"""," ""(Translated by Google) A place to be a good memory(Original)좋은추억이되는장소"""
소노캄 거제," ""5"""," ""(Translated by Google) Resort and sea meet(Original)리조트와 바다의 만남"""
소노캄 거제," ""5"""," ""(Translated by Google) Best view(Original)최고 전망좋음"""
소노캄 거제," ""4"""," ""(Translated by Google) Room condition is good but Ocean Bay is too small and disappointing.  …Read more(Translated by Google) Room condition is good but Ocean Bay is too small and disappointing.(Original)룸컨디션은 좋으나 오션베이는 너무 작아서 실망이에요"""
소노캄 거제," ""2"""," ""(Translated by Google) Here we have a dip and a skin disease.(Original)여기서 물놀이 하고 피부병 걸림."""
소노캄 거제," ""5"""," ""(Translated by Google) The view is very good.(Original)전망이 매우 좋읍니다."""
소노캄 거제," ""5"""," ""(Translated by Google) The inside is also open and the food is delicious too(Original)내부도 깔꿈하고 음식도 너무 맛있습니다"""
소노캄 거제," ""4"""," ""(Translated by Google) I like the water.(Original)물놀이 좋아요."""
소노캄 거제," ""4"""," ""(Translated by Google) 2013 new facilities(Original)2013년 신식 시설"""
소노캄 거제," ""5"""," ""(Translated by Google) Clean and well-suited(Original)깔끔하고 전만좋음"""
소노캄 거제," ""5"""," ""(Translated by Google) A wonderful sea landscape(Original)멋진 바다풍경"""
소노캄 거제," ""5"""," ""(Translated by Google) Boomerang in the middle of winter!(Original)한겨울에 부메랑 대박!!!"""
소노캄 거제," ""4"""," ""(Translated by Google) The clerk next to the arcade is unkind and good.(Original)오락실 옆에 점원이 불친절한거 빠고는 다 good"""
소노캄 거제," ""2"""," ""(Translated by Google) Anything you can not go without money!(Original)돈없인 가볼수없는곳 뭐든돈돈돈!"""
소노캄 거제," ""5"""," ""(Translated by Google) Room is big and ocean view is good.(Original)방크고 오션뷰 좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) You can spend one night with your family and go sightseeing around Geoje and take advantage of the resort facilities.  …Read more(Translated by Google) You can spend one night with your family and go sightseeing around Geoje and take advantage of the resort facilities.(Original)가족들과 1박하면서 거제일주관광할수있고 리조트내 시설을 활용할수 있어요"""
소노캄 거제," ""4"""," ""(Translated by Google) I think families with children should come.(Original)아이가 있는 가족들이 오기좋을것 같아요"""
소노캄 거제," ""3"""," ""(Translated by Google) Good location(Original)위치가 좋아요"""
소노캄 거제," ""2"""," ""(Translated by Google) People who do not have children do not need to come and do not actively look after them on weekends  …Read more(Translated by Google) People who do not have children do not need to come and do not actively look after them on weekends(Original)아이가 없는 사람은 올 필요가 없고 주말에는 적극 쭈천하지 않는곳"""
소노캄 거제," ""4"""," ""(Translated by Google) Water park likes(Original)워터파크 좋아요"""
소노캄 거제," ""1"""," ""(Translated by Google) The buffet is too expensive and the pool below is too small  …Read more(Translated by Google) The buffet is too expensive and the pool below is too small(Original)뷔페가 너무비싸고 아래있는 수영장은 너무작아요"""
소노캄 거제," ""3"""," ""(Translated by Google) I do not know if it's better than the price.(Original)그저그럼.... 가격에 비해 좋은지 모르겠네요"""
소노캄 거제," ""3"""," ""(Translated by Google) More than you think(Original)생각보단 별루 ㅜ 뵈페는 예식장 부페"""
소노캄 거제," ""2"""," ""(Translated by Google) Staff are friendly but additional cost is added to the towel.I lost my room key and asked for an additional charge of $ 11000.  …Read more(Translated by Google) Staff are friendly but additional cost is added to the towel.I lost my room key and asked for an additional charge of $ 11000.Remote faucet in toilet Toilet faucet to switch water to shower / faucet DefectIt was a dissatisfied vacation.(Original)직원분들은 친절하나 수건 추가에도 비용 별도방 키를 잃어 버려 추가로 요청 했더니 1만1천원 청구화장실 변기의 리모컨 고장 샤워기/꼭지로 물 바꾸는 꼭지도 불량불만족스런 휴가였습니다."""
소노캄 거제," ""4"""," ""(Translated by Google) Walking is great!(Original)산책로 참 좋아요!"""
소노캄 거제," ""4"""," ""(Translated by Google) I like the scenery.(Original)경관이 좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) Ocean Bay is more fun.(Original)오션베이가 있어 더 재밌어요"""
소노캄 거제," ""2"""," ""(Translated by Google) I mean it's not like the air conditioner on the room.(Original)방 엄청 댑혀놓고 에어컨이 안된다니 말이야 방구야"""
소노캄 거제," ""5"""," ""(Translated by Google) Good view(Original)전망이 좋음"""
소노캄 거제," ""4"""," ""(Translated by Google) Seaside promenade romantic ~ ^^(Original)해변 산책길 낭만적~^^"""
소노캄 거제," ""5"""," ""(Translated by Google) The time of healing with co-workers and their families(Original)동역자들과 가족들이 누린 힐링의 시간"""
소노캄 거제," ""5"""," ""(Translated by Google) The views and the facilities are great.(Original)전망과 부대시설이 멋지네요"""
소노캄 거제," ""5"""," ""(Translated by Google) Geoje-ri(Original)놀거리 먹거리가 충부한 거제도"""
소노캄 거제," ""4"""," ""(Translated by Google) For the families of Geoje Tongyeong families it's a good night! Good as a travel starting point !!  …Read more(Translated by Google) For the families of Geoje Tongyeong families it's a good night! Good as a travel starting point !!(Original)거제 통영 가족단위 여행객들에게는 가성비 굿!! 여행 기점으로도 굿!!"""
소노캄 거제," ""5"""," ""(Translated by Google) Facilities and location are good ... * ♡ *(Original)시설과 위치가 좋음...*♡*"""
소노캄 거제," ""4"""," ""(Translated by Google) A good place(Original)넘 좋은 장소"""
소노캄 거제," ""4"""," ""(Translated by Google) I'll give you a small towel. I'll go for two adults. I'll wash my towel 4 times.Room is good ocean bay is cold  …Read more(Translated by Google) I'll give you a small towel. I'll go for two adults. I'll wash my towel 4 times.Room is good ocean bay is cold(Original)수건넘 작게주네요 어른둘애기둘갔네는 수건 4개줌 한번만 씻으라는거임 추가하면 500원씩달래요 ㅜㅜ방은 좋든데 오션베이는 춥고 아놔"""
소노캄 거제," ""4"""," ""(Translated by Google) Scenic and well-equipped but no coffee after dinner.(Original)경치좋고시설좋으나저녁후에커피마실때가없어요"""
소노캄 거제," ""3"""," ""(Translated by Google) That's all good(Original)전앙 좋네요"""
소노캄 거제," ""4"""," ""(Translated by Google) I like the ocean view ..(Original)오션뷰가 좋아요.."""
소노캄 거제," ""4"""," ""(Translated by Google) Good view(Original)뷰가좋음"""
소노캄 거제," ""5"""," ""(Translated by Google) Frequent places(Original)자주 가는 곳"""
소노캄 거제," ""5"""," ""(Translated by Google) Workshop and relax.(Original)워크숍도 하고 휴식도 즐기고"""
소노캄 거제," ""5"""," ""(Translated by Google) It's a nice place(Original)멋진곳입니다"""
소노캄 거제," ""4"""," ""(Translated by Google) It is clean and narrow(Original)깨끗하고 좁습니다"""
소노캄 거제," ""5"""," ""(Translated by Google) Clean and good(Original)깨끗하고 좋음"""
소노캄 거제," ""4"""," ""(Translated by Google) Sea View(Original)바다 전망"""
소노캄 거제," ""5"""," ""(Translated by Google) I want to visit again ~(Original)다시 방문하고 싶어요~"""
소노캄 거제," ""5"""," ""(Translated by Google) Water Park Honey!(Original)워터파크 꿀잼!"""
소노캄 거제," ""3"""," ""(Translated by Google) It's a little bit more ...(Original)처음 생겼을 때 보다는 좀..."""
소노캄 거제," ""5"""," ""(Translated by Google) It was a really good experience.(Original)정말 좋은 경험이었습니다"""
소노캄 거제," ""4"""," ""(Translated by Google) The facilities were pretty good(Original)시설이 꽤 괜찮았음"""
소노캄 거제," ""5"""," ""(Translated by Google) Good view of the sea(Original)바다전망 좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) Clean and Comfortable(Original)깨끗하고 쾌적함"""
소노캄 거제," ""3"""," ""(Translated by Google) It was nice because it was wide(Original)넓어서  좋았어요"""
소노캄 거제," ""5"""," ""(Translated by Google) Perfect Smoothie(Original)스무디 완전좋아"""
소노캄 거제," ""5"""," ""(Translated by Google) Comfortable beautiful environment(Original)舒服，環境漂亮"""
소노캄 거제," ""5"""," ""(Translated by Google) Scenery is recommended.(Original)경치등 좋습니다"""
소노캄 거제," ""4"""," ""(Translated by Google) Have a good day(Original)다녀오세요 좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) The facilities are good but the staff speaks a little ...  …Read more(Translated by Google) The facilities are good but the staff speaks a little ...(Original)시설은 좋으나 직원들의 말투는 조금..."""
소노캄 거제," ""4"""," ""(Translated by Google) The view is nice(Original)뷰가 좋네요"""
소노캄 거제," ""5"""," ""(Translated by Google) The night view is pretty.(Original)야경이 이쁘네요"""
소노캄 거제," ""5"""," ""(Translated by Google) Comfort and healing(Original)편안함과 힐링"""
소노캄 거제," ""4"""," ""(Translated by Google) If you watch the sea ...(Original)바다를 보거 있으면.."""
소노캄 거제," ""4"""," ""(Translated by Google) Daemyung Resort I'm the happiest time right now(Original)대명리조트 난 지금 이 순간이 가장 행복한 시간"""
소노캄 거제," ""4"""," ""(Translated by Google) It's just fine.(Original)그냥 무난합니다"""
소노캄 거제," ""4"""," ""(Translated by Google) Wave Cedar Wow ~(Original)파도세다 와우~"""
소노캄 거제," ""1"""," ""(Translated by Google) There is no restaurant in the neighborhood or in the resort and the prices are really disappointing in Seoul.  …Read more(Translated by Google) There is no restaurant in the neighborhood or in the resort and the prices are really disappointing in Seoul.(Original)근처나리조트안에식당도없고 물가는서울수준 정말실망입니다"""
소노캄 거제," ""3"""," ""(Translated by Google) I smelled the corridors during the lobbying.(Original)로비공사 중 복도 냄새가 심했어요"""
소노캄 거제," ""4"""," ""(Translated by Google) soso(Original)쏘쏘"""
소노캄 거제," ""5"""," ""(Translated by Google) It was winter but I did not have much facilities.(Original)겨울이라 별로 안 있었지만 시설도 괜찮다"""
소노캄 거제," ""5"""," ""(Translated by Google) Atmosphere(Original)분위기 좋은 시간"""
소노캄 거제," ""5"""," ""(Translated by Google) Good.(Original)좋은데여~"""
소노캄 거제," ""4"""," ""(Translated by Google) The facilities are good but the price is a bit burdensome.  …Read more(Translated by Google) The facilities are good but the price is a bit burdensome.(Original)부대시설 좋으나 가격이 조금 부담 됨"""
소노캄 거제," ""5"""," ""(Translated by Google) Okay very satisfied(Original)ㅇㅋ 매우만족"""
소노캄 거제," ""4"""," ""(Translated by Google) ViewGoodSauna facilities are just thenThere are facilities for table tennis billiards karaoke etc.  …Read more(Translated by Google) ViewGoodSauna facilities are just thenThere are facilities for table tennis billiards karaoke etc.Relatively short operating hours and expensive(Original)뷰가 굿사우나 시설은 그냥 그럼탁구장 당구장 노래방등 이용시설이 준비되어 있으나비교적 운영시간이 짧고 비싼편임"""
소노캄 거제," ""5"""," ""(Translated by Google) I really like playing with kids(Original)애들하고놀기는정말 딱인듯"""
소노캄 거제," ""4"""," ""(Translated by Google) This is the reason for making money.(Original)돈을 버는 이유란 바로 이런 것."""
소노캄 거제," ""3"""," ""(Translated by Google) Employees are unfriendly(Original)직원이 불친절함"""
소노캄 거제," ""3"""," ""(Translated by Google) All day long(Original)하루종일 신나게"""
소노캄 거제," ""4"""," ""(Translated by Google) Rest well(Original)잘 쉬고 갑니다"""
소노캄 거제," ""5"""," ""(Translated by Google) Best Family Trips(Original)가족여행 최고"""
소노캄 거제," ""4"""," ""(Translated by Google) All rooms are good because of sea view but the price of underground mart is too expensive.  …Read more(Translated by Google) All rooms are good because of sea view but the price of underground mart is too expensive.(Original)전 객실이 바다전망이라 좋지만 지하 마트의 물가가 너무 비싸요 ㅜㅜ"""
소노캄 거제," ""5"""," ""(Translated by Google) Best kids watering(Original)아이들 물놀이 최고"""
소노캄 거제," ""5"""," ""(Translated by Google) Big and clean Good(Original)크고 깨끗함 굿"""
소노캄 거제," ""4"""," ""(Translated by Google) A resort complete with water facilities recently opened in Geoje  …Read more(Translated by Google) A resort complete with water facilities recently opened in Geoje(Original)최근에 거제에 오픈한 물놀이시설을 완비한 리조트"""
소노캄 거제," ""5"""," ""(Translated by Google) Very satisfied and satisfied ^^(Original)아주좋아요 만족^^"""
소노캄 거제," ""1"""," ""(Translated by Google) There is no soju in the room there is no tissue in the living room.  …Read more(Translated by Google) There is no soju in the room there is no tissue in the living room.(Original)객실에 소주잔이 없어요 거실에 티슈도 없어요"""
소노캄 거제," ""5"""," ""(Translated by Google) It's a person's reaction.(Original)사람반물반입니다 각오하고오세요"""
소노캄 거제," ""5"""," ""(Translated by Google) It's been a lot better since it was renewed by Sonokham.(Original)소노캄 으로 리뉴얼 되면서 훨씬 좋아졌어요"""
소노캄 거제," ""4"""," ""(Translated by Google) From the lobby to the view from the room.(Original)로비부터 방에서 보는 전망까지 죽이네요"""
소노캄 거제," ""4"""," ""(Translated by Google) Sea view top(Original)바다뷰 최고"""
소노캄 거제," ""5"""," ""(Translated by Google) Good(Original)굿입니다"""
소노캄 거제," ""5"""," ""(Translated by Google) It is very clean ~~~(Original)아주 깨끗하네요~~~"""
소노캄 거제," ""4"""," ""(Translated by Google) Good but the garden is a little small.(Original)좋은데 정원이 좀 작아요"""
소노캄 거제," ""5"""," ""(Translated by Google) Needless to say(Original)말이필요없음"""
소노캄 거제," ""4"""," ""(Translated by Google) Good.(Original)좋음 신축이라"""
소노캄 거제," ""3"""," ""(Translated by Google) My boyfriend's wedding was better than I thought.(Original)친구아들결혼식가보니 생각보다 괜찮았어요ᆞ"""
소노캄 거제," ""4"""," ""(Translated by Google) I do manage.(Original)그럭저럭 합니다."""
소노캄 거제," ""5"""," ""(Translated by Google) Very comfortable(Original)매우 편안"""
소노캄 거제," ""4"""," ""(Translated by Google) Joahyo(Original)조아요"""
소노캄 거제," ""5"""," ""(Translated by Google) clean and nice(Original)깨끗하고 좋아요"""
소노캄 거제," ""5"""," ""(Translated by Google) Water slide top(Original)워터슬라이드 최고"""
소노캄 거제," ""5"""," ""(Translated by Google) Best resort(Original)휴양지로 최고"""
소노캄 거제," ""3"""," ""(Translated by Google) Not really .. I'm so harsh here on the slope .. ;;(Original)별로..  저는 여기 슬로프가 너무 험난해서..;;"""
소노캄 거제," ""5"""," ""(Translated by Google) It is perfect to play more than elementary school(Original)초등고학원이상이 놀기 딱입니다"""
소노캄 거제," ""5"""," ""(Translated by Google) Good ~~ good facilities(Original)굿~~좋은 시설"""
소노캄 거제," ""4"""," ""(Translated by Google) Have a good view(Original)전망이 좋다"""
소노캄 거제," ""5"""," ""(Translated by Google) with family(Original)가족과함께"""
소노캄 거제," ""3"""," ""(Translated by Google) Soso(Original)Soso"""
소노캄 거제," ""4"""," ""(Translated by Google) I like Ocean Bay(Original)오션베이 좋아요"""
소노캄 거제," ""1"""," ""(Translated by Google) I do not go. It's expensive.(Original)안가요 넘 비싸요 주변이"""
소노캄 거제," ""4"""," ""(Translated by Google) It's okay to take a dip in the sea(Original)바다를 보며 물놀이 하기에 괜찮음"""
소노캄 거제," ""5"""," ""(Translated by Google) Outlier than I thought(Original)생각했던것보다 이상치"""
소노캄 거제," ""4"""," ""(Translated by Google) The only resort from Geoje to date(Original)거제에서 현재까지 유일한 리조트"""
소노캄 거제," ""3"""," ""(Translated by Google) The sea is beautiful.(Original)바다가 이뻐요"""
소노캄 거제," ""3"""," ""(Translated by Google) No buffet ..(Original)뷔페맛없음.."""
소노캄 거제," ""4"""," ""(Translated by Google) Really good(Original)정말 좋았습니다"""
소노캄 거제," ""3"""," ""(Translated by Google) In the case of the Royal Suite the space is narrower than other places there is a windowless room and the lighting is tight.  …Read more(Translated by Google) In the case of the Royal Suite the space is narrower than other places there is a windowless room and the lighting is tight.(Original)로얄스위트의 경우 다른 곳 보다는 공간도 좁고 창문없는방도 있고 조명도 갑갑하네요.."""
소노캄 거제," ""3"""," ""(Translated by Google) Condos are interstory noises. Interlayer noise(Original)콘도가 층간소음 이라니. .층간소음"""
소노캄 거제," ""5"""," ""(Translated by Google) thank you so much(Original)너무 감사해요"""
소노캄 거제," ""3"""," ""(Translated by Google) There is a big parking lot to park the large bus and the tour bus driver is taking care of the guests. It is inconvenient for me to complain about the hotel. Please fix this and correct it.  …Read more(Translated by Google) There is a big parking lot to park the large bus and the tour bus driver is taking care of the guests. It is inconvenient for me to complain about the hotel. Please fix this and correct it.(Original)대형버스주차하기에는 대형주차장 협소하고 관광버스기사가 손님모시고 오며는 숙소대한 불만이 이루말할수없이 불편한데이런일을수정하여주시고 시정하여주세요"""
소노캄 거제," ""5"""," ""(Translated by Google) Good beach view(Original)바닷가  전망  Good"""
소노캄 거제," ""3"""," ""(Translated by Google) Only children under 12 and parents(Original)12세 이하 애들과 부모님들만"""
소노캄 거제," ""4"""," ""(Translated by Google) Good place for sauna(Original)사우나 좋은 곳"""
소노캄 거제," ""3"""," ""(Translated by Google) It's itchy.(Original)몸이 가려워요"""
소노캄 거제," ""5"""," ""(Translated by Google) A seaside retreat(Original)바다가 보이는 휴식처"""
소노캄 거제," ""5"""," ""(Translated by Google) It's worth a visit.(Original)가볼만한곳입니다"""
소노캄 거제," ""4"""," ""(Translated by Google) Greate is far.(Original)그레잇 쫌 멀다"""
소노캄 거제," ""1"""," ""(Translated by Google) Still I do not know Anja watching(Original)아직 안자봐서 몰라"""
소노캄 거제," ""3"""," ""(Translated by Google) Itchy skin.(Original)피부가 가려워요"""
소노캄 거제," ""4"""," ""(Translated by Google) Sauna facilities Good(Original)사우나 시설 좋음"""
소노캄 거제," ""5"""," ""(Translated by Google) The sea on the porch is so beautiful. .(Original)베란다에서 보는 바다가 너무 아름다워요. ."""
소노캄 거제," ""5"""," ""(Translated by Google) Resort facilities are clean and good(Original)리조트 시설이 깨끗하고 좋습니당"""
소노캄 거제," ""4"""," ""(Translated by Google) It's okay.(Original)한적하니 좋아요"""
소노캄 거제," ""4"""," ""(Translated by Google) Water Park .. Ocean Bay(Original)워터파크..오션베이"""
소노캄 거제," ""4"""," ""(Translated by Google) Good facilities(Original)시설 좋음"""
소노캄 거제," ""5"""," ""(Translated by Google) Ocean view is the best(Original)오션뷰 최고입니다"""
소노캄 거제," ""4"""," ""(Translated by Google) It is operated as a member system.(Original)회원제로 운영됩니다."""
소노캄 거제," ""4"""," ""(Translated by Google) The view was really good. It is at the end of September.(Original)  …Read more(Translated by Google) The view was really good. It is at the end of September.(Original)뷰는 정말좋았다9월말인데 침대방도 아닌 온돌방에 난방이 안되는건  문제가 있다"""
